arrival_date,departure_date,location,transportation_modes,genre,hotel
12-16-1984,26-Dec-1984,Chennai ; India,bus ; tram ; subway ; airplane,masc,Rogahn-Crist
03-07-2011,14-Mar-2011,Mexico City | Mexico,walk | taxi | car | train,Fem,"Kassulke, Rath and Upton"
01-05-1995,11-Jan-1995,Mexico City ; Mexico,bus ; boat ; subway ; caravan,Male,Wolff-Cartwright
12-17-1982,22-Dec-1982,London ; United Kingdom,airplane ; walk ; bicycle ; tram ; subway ; train ; taxi,F,"Medhurst, Streich and Schamberger"
10-11-1978,21-Oct-1978,Durban ; South Africa,taxi | airplane | motorcycle | ferry,masc,Ledner LLC
07-07-1976,15-Jul-1976,Lagos - Nigeria,bus - walk - tram - ferry,F,Champlin-Kemmer
04-26-1998,01-May-1998,Delhi - India,walk ; subway ; bicycle ; train ; bus ; car ; horse,F,Feil LLC
05-24-1997,01-Jun-1997,Hanoi ; Vietnam,subway - tram - bus - horse - bicycle - motorcycle - caravan - train,Masc,Feest-Bode
10-30-1974,07-Nov-1974,London | United Kingdom,horse ; bicycle ; train ; boat ; motorcycle ; airplane,M,Cole Group
09-04-1995,13-Sep-1995,Abidjan ; Ivory Coast,car | walk | horse | boat | subway | motorcycle,Masc,Heaney Inc
09-09-1988,19-Sep-1988,Addis Ababa - Ethiopia,horse | train | motorcycle | ferry | car | taxi | airplane,Fem,Grant-Hand
09-13-2021,19-Sep-2021,Mexico City ; Mexico,caravan - boat - bus - train - airplane - horse - tram,F,Altenwerth and Sons
09-08-2003,17-Sep-2003,Pune | India,subway ; horse ; bus ; taxi ; tram ; ferry ; caravan ; boat,Female,Heaney Inc
02-28-1989,04-Mar-1989,Delhi | India,walk ; taxi ; ferry ; bicycle ; subway ; boat ; caravan ; airplane,M,Murray LLC
02-01-2017,06-Feb-2017,Chennai ; India,boat ; tram ; subway ; horse ; ferry ; taxi ; motorcycle ; bicycle,Fem,Ledner LLC
03-20-2016,24-Mar-2016,Johannesburg | South Africa,bicycle - car - airplane - tram,Fem,Quigley-Braun
02-22-2008,28-Feb-2008,Mumbai | India,caravan - motorcycle - tram - car - subway - walk,Masc,Botsford Inc
07-30-1994,04-Aug-1994,Casablanca - Morocco,ferry | boat | bus | horse | caravan | bicycle | walk | motorcycle,Fem,"Funk, Morar and Rodriguez"
08-05-1993,15-Aug-1993,Alexandria ; Egypt,ferry - bicycle - boat - subway,Male,Ledner LLC
09-30-1972,05-Oct-1972,Durban | South Africa,bus ; horse ; airplane ; walk,Male,"Fritsch, Hegmann and Mueller"
08-01-2004,08-Aug-2004,London - United Kingdom,boat ; ferry ; caravan ; horse ; bus ; train ; tram,Male,Nienow LLC
12-17-2015,22-Dec-2015,Casablanca ; Morocco,bus - car - airplane - caravan - tram - horse - bicycle,fem,Champlin-Kemmer
10-02-1987,06-Oct-1987,Rio de Janeiro | Brazil,airplane - car - horse - boat - tram - bicycle - subway - bus,Male,Ledner LLC
12-08-2011,14-Dec-2011,Pune | India,airplane ; caravan ; motorcycle ; taxi ; car,Male,Bahringer LLC
03-04-1988,12-Mar-1988,Alexandria - Egypt,motorcycle ; ferry ; bus ; car ; airplane ; taxi,Male,"Hodkiewicz, Luettgen and Stoltenberg"
05-25-1973,30-May-1973,Beijing | China,bus ; caravan ; train ; bicycle ; ferry ; tram ; subway,Fem,Ledner LLC
05-16-1973,26-May-1973,Chennai - India,motorcycle - bus - car - subway - tram,F,Cruickshank-Franecki
05-06-2002,11-May-2002,Alexandria - Egypt,caravan - bus - ferry - walk - train,M,Cruickshank-Franecki
09-06-1994,12-Sep-1994,Lahore ; Pakistan,subway ; boat ; ferry ; caravan ; walk,fem,Murray LLC
06-25-2015,03-Jul-2015,Dhaka | Bangladesh,horse | bus | train | bicycle | walk | ferry | taxi,Female,Bahringer LLC
02-05-2016,14-Feb-2016,Abidjan ; Ivory Coast,walk ; car ; bus ; boat ; taxi ; tram,Male,Feest-Bode
07-01-2017,11-Jul-2017,Abidjan - Ivory Coast,walk ; train ; boat ; bus ; caravan,Masc,"Schinner, Sauer and Powlowski"
04-08-2013,18-Apr-2013,Hanoi ; Vietnam,ferry ; motorcycle ; taxi ; boat ; walk,Fem,"Fritsch, Hegmann and Mueller"
11-15-2010,23-Nov-2010,Lahore | Pakistan,boat | bicycle | airplane | subway | motorcycle | ferry | walk | bus,masc,Sporer Group
11-03-1970,08-Nov-1970,Abidjan ; Ivory Coast,train ; caravan ; walk ; bus ; boat,masc,"Medhurst, Streich and Schamberger"
08-22-2020,26-Aug-2020,Beijing ; China,caravan ; subway ; boat ; bicycle,Female,Murray LLC
09-27-1970,03-Oct-1970,Johannesburg - South Africa,ferry | train | tram | subway | boat | motorcycle | horse | walk,masc,Altenwerth and Sons
11-14-1983,23-Nov-1983,Pune ; India,motorcycle ; boat ; bicycle ; tram ; car ; airplane ; caravan ; ferry,Male,Schaden LLC
05-15-1988,20-May-1988,Pune - India,airplane ; subway ; car ; walk ; boat,Fem,Heaney Inc
05-12-2019,18-May-2019,Bangkok ; Thailand,car - tram - horse - caravan,Fem,Cruickshank-Franecki
06-17-2018,24-Jun-2018,Johannesburg | South Africa,horse ; tram ; caravan ; train ; taxi ; car ; bus,M,Heaney - Robel and Witting
07-28-1997,06-Aug-1997,Dhaka - Bangladesh,car - subway - walk - horse - tram - bicycle - airplane,Fem,"Schinner, Sauer and Powlowski"
06-05-1977,14-Jun-1977,Pune ; India,bus | motorcycle | car | ferry | walk,F,Kulas LLC
12-07-1970,12-Dec-1970,Yangon - Myanmar,subway ; car ; bus ; motorcycle,masc,"Hayes, Bins and Considine"
06-13-2015,22-Jun-2015,Mumbai | India,taxi ; boat ; ferry ; tram,fem,Kulas LLC
04-26-1970,04-May-1970,Mumbai ; India,bus ; taxi ; tram ; walk ; motorcycle ; caravan ; horse ; airplane,F,"Kassulke, Rath and Upton"
07-10-1998,14-Jul-1998,Abidjan ; Ivory Coast,ferry ; caravan ; bus ; motorcycle ; walk ; airplane,Fem,Heaney Inc
08-14-1986,19-Aug-1986,Mexico City ; Mexico,motorcycle | airplane | horse | subway | walk,M,Heaney Inc
01-23-1987,28-Jan-1987,Bangkok ; Thailand,bus - motorcycle - taxi - bicycle,M,Cruickshank-Franecki
10-07-1981,14-Oct-1981,Bangkok | Thailand,bus ; bicycle ; ferry ; airplane ; motorcycle ; subway,Male,Rogahn-Crist
01-22-1975,01-Feb-1975,Alexandria ; Egypt,tram - bus - ferry - car - caravan - bicycle,F,Rempel and Sons
04-13-2015,17-Apr-2015,Chennai ; India,tram - boat - walk - bicycle - taxi - caravan - horse - train,Fem,"Hayes, Bins and Considine"
09-06-2001,14-Sep-2001,Rio de Janeiro - Brazil,car ; caravan ; airplane ; bicycle,F,Quigley-Braun
07-12-1995,22-Jul-1995,Beijing | China,ferry ; bus ; car ; bicycle ; taxi ; caravan ; train,masc,Hintz Group
04-12-2012,17-Apr-2012,Delhi | India,motorcycle - train - walk - boat - tram - subway - car,masc,Cruickshank-Franecki
11-04-2017,13-Nov-2017,Pune - India,horse - ferry - subway - car - airplane - taxi - caravan,fem,Kerluke-Armstrong
04-11-1973,15-Apr-1973,Pune | India,bicycle | boat | bus | car,fem,Sporer Group
06-08-2004,12-Jun-2004,Alexandria | Egypt,walk ; motorcycle ; boat ; subway,F,Cruickshank-Franecki
11-10-1987,18-Nov-1987,Johannesburg | South Africa,tram | subway | caravan | boat,F,Heaney Inc
02-21-2020,29-Feb-2020,Ankara | Turkey,subway | train | horse | ferry | tram | bus | bicycle,Female,Heaney - Robel and Witting
01-04-2016,14-Jan-2016,Johannesburg | South Africa,bus - tram - train - car - boat - horse - bicycle - motorcycle,fem,Ledner LLC
06-17-1977,27-Jun-1977,Rio de Janeiro ; Brazil,taxi ; airplane ; caravan ; bicycle ; tram ; train ; car,M,Bahringer LLC
12-28-2012,02-Jan-2013,Dhaka | Bangladesh,taxi - subway - train - airplane - horse,Male,Murray LLC
09-20-2010,25-Sep-2010,Lahore - Pakistan,bus - subway - taxi - tram - car - motorcycle - walk - train,Male,"Hayes, Bins and Considine"
12-03-2001,07-Dec-2001,Johannesburg | South Africa,ferry | tram | boat | taxi | subway | horse | car,Female,Altenwerth and Sons
08-13-1983,20-Aug-1983,Hanoi ; Vietnam,train ; ferry ; caravan ; boat ; tram ; taxi ; airplane ; subway,fem,White-Stroman
07-11-1992,16-Jul-1992,Rio de Janeiro - Brazil,train - ferry - boat - horse - taxi - motorcycle - airplane - car,masc,Goldner LLC
11-06-1990,15-Nov-1990,London ; United Kingdom,subway | bicycle | caravan | horse | boat,Masc,Heaney - Robel and Witting
10-27-1994,02-Nov-1994,Chennai | India,boat - subway - car - bus - ferry - airplane,Masc,"Hayes, Bins and Considine"
03-18-2006,24-Mar-2006,Casablanca ; Morocco,walk - boat - subway - bicycle - horse - motorcycle - bus - ferry,Masc,"Fritsch, Hegmann and Mueller"
10-27-1974,04-Nov-1974,Delhi ; India,bicycle | bus | train | taxi,Fem,"Medhurst, Streich and Schamberger"
10-19-1999,27-Oct-1999,Addis Ababa - Ethiopia,ferry | car | tram | caravan | airplane | subway,Masc,"Hodkiewicz, Luettgen and Stoltenberg"
03-06-1981,15-Mar-1981,Hanoi | Vietnam,caravan | tram | motorcycle | taxi | train | car,Fem,White-Stroman
08-16-1973,25-Aug-1973,Lagos ; Nigeria,motorcycle ; taxi ; bus ; tram ; boat ; subway ; train ; horse,masc,Langosh-Franecki
07-24-2020,01-Aug-2020,Beijing - China,taxi | walk | boat | train | airplane | caravan,M,Schmeler-Renner
08-02-1982,08-Aug-1982,Pune | India,ferry ; motorcycle ; caravan ; train ; tram ; taxi ; bus,F,"Hodkiewicz, Luettgen and Stoltenberg"
04-18-1972,24-Apr-1972,Lahore | Pakistan,bus ; subway ; taxi ; motorcycle ; car ; airplane ; walk ; bicycle,Female,Kerluke-Armstrong
11-02-1993,07-Nov-1993,Beijing | China,ferry | caravan | motorcycle | bicycle | boat | tram | taxi,Male,Wolff-Cartwright
01-19-1989,29-Jan-1989,Casablanca | Morocco,ferry - boat - bicycle - motorcycle - train - horse,M,Cole Group
07-05-2021,12-Jul-2021,Yangon - Myanmar,train ; car ; walk ; bus,Fem,Wolff-Cartwright
06-26-1985,04-Jul-1985,Yangon - Myanmar,ferry - taxi - bicycle - subway - caravan - train - car - airplane,Male,Bahringer LLC
04-15-1996,23-Apr-1996,Johannesburg - South Africa,train ; bicycle ; bus ; boat ; subway ; walk ; taxi,Male,"Fritsch, Hegmann and Mueller"
03-11-1989,20-Mar-1989,Mumbai | India,ferry | bicycle | walk | tram | train | boat | horse | taxi,F,Bahringer LLC
10-10-1985,15-Oct-1985,Hanoi - Vietnam,car - bicycle - train - ferry - subway - tram,Female,Wolff-Cartwright
07-23-1987,30-Jul-1987,Dhaka | Bangladesh,car ; ferry ; walk ; bus ; train,Masc,Botsford Inc
09-27-1975,03-Oct-1975,Lagos - Nigeria,horse - train - boat - motorcycle - car - ferry,Male,Goldner LLC
09-01-1995,11-Sep-1995,London ; United Kingdom,train | bus | airplane | motorcycle,M,Hintz Group
04-02-1992,06-Apr-1992,Dhaka | Bangladesh,motorcycle - boat - tram - bus - car - taxi,fem,Ledner LLC
12-28-1971,07-Jan-1972,Dhaka - Bangladesh,caravan ; boat ; car ; ferry ; taxi ; bus ; motorcycle ; tram,masc,Altenwerth and Sons
09-03-1977,10-Sep-1977,Yangon | Myanmar,taxi ; airplane ; bus ; tram ; boat ; horse ; walk ; subway,M,Grant-Hand
09-25-1982,29-Sep-1982,Johannesburg - South Africa,airplane | train | motorcycle | walk | bus | bicycle | boat | subway,masc,"Fritsch, Hegmann and Mueller"
02-11-2019,20-Feb-2019,Yangon ; Myanmar,tram | walk | subway | horse,Masc,"Leannon, Cassin and Trantow"
02-28-1984,06-Mar-1984,Addis Ababa ; Ethiopia,horse - train - subway - airplane - walk - car,Female,"Schinner, Sauer and Powlowski"
08-20-2007,24-Aug-2007,Rio de Janeiro - Brazil,walk | bicycle | ferry | boat | motorcycle | bus,masc,Rogahn-Crist
03-10-2016,17-Mar-2016,Alexandria ; Egypt,taxi ; walk ; bicycle ; car ; train ; boat,Female,"Fritsch, Hegmann and Mueller"
08-07-2008,11-Aug-2008,Chennai | India,caravan ; motorcycle ; boat ; subway ; ferry ; airplane ; bicycle ; train,Masc,Rempel and Sons
12-07-2017,12-Dec-2017,Lagos | Nigeria,taxi ; subway ; walk ; ferry ; bicycle ; caravan ; train,fem,Altenwerth and Sons
08-17-2008,25-Aug-2008,Beijing - China,train | horse | boat | caravan | motorcycle | tram | bicycle | walk,Male,"Hayes, Bins and Considine"
12-30-2007,05-Jan-2008,Ankara - Turkey,caravan - taxi - airplane - bus - subway - tram - motorcycle - car,fem,Nienow LLC
05-09-2020,18-May-2020,Johannesburg - South Africa,airplane ; motorcycle ; bus ; train ; boat ; taxi ; subway ; walk,masc,Kerluke-Armstrong
07-16-2010,20-Jul-2010,Dhaka | Bangladesh,ferry ; train ; taxi ; bicycle ; car ; boat ; airplane ; horse,M,"Koelpin, Hoppe and Corwin"
06-11-1993,18-Jun-1993,Chennai | India,walk - train - bicycle - ferry - taxi,fem,White-Stroman
08-30-2011,03-Sep-2011,Lagos ; Nigeria,bicycle - ferry - taxi - tram - subway - airplane,F,Bahringer LLC
06-13-1988,18-Jun-1988,London - United Kingdom,caravan | car | airplane | boat | horse,fem,"Dare, Hoppe and Moore"
10-03-1998,11-Oct-1998,Casablanca ; Morocco,caravan - taxi - subway - motorcycle,Female,Rempel and Sons
03-20-2013,30-Mar-2013,Casablanca - Morocco,airplane ; motorcycle ; ferry ; walk ; bicycle ; caravan ; tram ; horse,M,Schaden LLC
03-12-1975,20-Mar-1975,Lagos ; Nigeria,bus | boat | tram | train | ferry,Male,Kulas LLC
07-02-2010,09-Jul-2010,Abidjan - Ivory Coast,walk ; boat ; bicycle ; taxi ; subway,masc,Cole Group
11-30-1990,06-Dec-1990,London ; United Kingdom,bicycle - motorcycle - walk - subway - tram - train - car,Fem,"Fritsch, Hegmann and Mueller"
08-15-2007,24-Aug-2007,Dhaka - Bangladesh,car | train | bicycle | airplane | ferry | caravan | taxi,masc,"Medhurst, Streich and Schamberger"
07-02-2001,08-Jul-2001,Lagos - Nigeria,walk | horse | bicycle | tram | boat,fem,Blick-Bartell
07-06-2014,13-Jul-2014,Alexandria | Egypt,ferry - tram - bus - taxi - subway - boat - airplane - bicycle,Female,Feest-Bode
06-05-2017,14-Jun-2017,London - United Kingdom,car - bicycle - horse - motorcycle,Fem,"Koelpin, Hoppe and Corwin"
10-10-2010,14-Oct-2010,Mexico City - Mexico,motorcycle ; subway ; walk ; tram ; bicycle ; horse,M,Heaney Inc
03-12-2002,20-Mar-2002,Rio de Janeiro | Brazil,horse - train - bicycle - caravan - subway,Masc,Cole Group
07-20-2021,29-Jul-2021,Delhi | India,bicycle ; airplane ; horse ; car ; walk ; taxi ; boat ; caravan,F,Champlin-Kemmer
02-07-1985,16-Feb-1985,Durban - South Africa,airplane ; bicycle ; boat ; train ; walk ; horse,Male,Botsford Inc
09-27-2012,01-Oct-2012,Johannesburg ; South Africa,bus - bicycle - caravan - car - subway,Female,"Schinner, Sauer and Powlowski"
08-01-2015,05-Aug-2015,Addis Ababa | Ethiopia,train ; motorcycle ; airplane ; tram ; car ; bus ; caravan ; ferry,Male,White-Stroman
11-28-2020,03-Dec-2020,Addis Ababa ; Ethiopia,taxi ; motorcycle ; bus ; bicycle ; walk ; horse,F,Feest-Bode
04-24-2002,28-Apr-2002,Chennai | India,bicycle ; tram ; motorcycle ; taxi ; train ; caravan ; boat ; horse,F,Rempel and Sons
10-22-1993,01-Nov-1993,Delhi ; India,taxi ; walk ; caravan ; subway ; boat ; horse,fem,"Fritsch, Hegmann and Mueller"
04-26-1993,02-May-1993,Mexico City - Mexico,car | ferry | bicycle | taxi | bus | subway | motorcycle,Masc,Murray LLC
12-10-2005,16-Dec-2005,Rio de Janeiro ; Brazil,motorcycle ; horse ; boat ; train ; ferry,masc,Kulas LLC
05-20-2004,24-May-2004,Delhi | India,bus - subway - taxi - car - bicycle - boat - walk - train,Male,Hintz Group
09-25-1987,03-Oct-1987,Pune - India,subway | ferry | walk | airplane | tram | taxi | horse | boat,M,Goldner LLC
06-14-1983,21-Jun-1983,Hanoi | Vietnam,bus | bicycle | airplane | taxi | caravan | tram | subway | motorcycle,Female,Heaney Inc
02-14-2005,20-Feb-2005,Delhi ; India,car | airplane | bicycle | ferry,fem,Heaney Inc
04-07-1990,17-Apr-1990,Abidjan ; Ivory Coast,boat - bicycle - motorcycle - car - caravan - taxi,Fem,Altenwerth and Sons
06-02-1984,06-Jun-1984,Addis Ababa ; Ethiopia,car | walk | motorcycle | bus | taxi | tram,masc,Goldner LLC
12-15-1989,25-Dec-1989,Johannesburg | South Africa,train - bicycle - horse - boat - car - taxi - airplane,Fem,"Hayes, Bins and Considine"
06-01-2017,06-Jun-2017,Johannesburg | South Africa,taxi - car - caravan - subway - walk - bus,Fem,Cole Group
03-12-1976,19-Mar-1976,Pune - India,bicycle | ferry | boat | train | taxi | airplane,Masc,White-Stroman
08-09-1983,14-Aug-1983,Pune | India,taxi | bus | airplane | bicycle | boat,M,Cole Group
09-27-1987,07-Oct-1987,Bangkok ; Thailand,boat | train | subway | motorcycle,F,"Funk, Morar and Rodriguez"
09-02-2004,07-Sep-2004,Chennai ; India,bus | tram | airplane | horse | walk | train,M,Cruickshank-Franecki
04-20-2013,27-Apr-2013,Durban | South Africa,airplane ; ferry ; bus ; boat ; subway ; train ; walk,Masc,Schaden LLC
09-15-1983,21-Sep-1983,London - United Kingdom,airplane | tram | train | walk | caravan | bicycle,Masc,"Schinner, Sauer and Powlowski"
08-13-1974,20-Aug-1974,Mexico City - Mexico,car ; tram ; walk ; boat ; horse ; motorcycle ; bicycle,M,"Hayes, Bins and Considine"
08-05-1996,10-Aug-1996,Bangkok - Thailand,bus | airplane | horse | tram | boat | walk | taxi | bicycle,F,Heaney Inc
11-03-1973,09-Nov-1973,Hanoi | Vietnam,ferry ; taxi ; subway ; tram ; boat ; caravan ; car ; horse,masc,Langosh-Franecki
05-23-1975,28-May-1975,Lahore | Pakistan,taxi | bus | train | caravan | subway | tram,Fem,Rempel and Sons
09-14-2016,19-Sep-2016,Yangon - Myanmar,bicycle - car - airplane - caravan - ferry,masc,White-Stroman
08-21-1974,28-Aug-1974,Ankara | Turkey,walk | bus | subway | taxi | motorcycle | tram | boat,M,Heaney Inc
05-16-2007,24-May-2007,Yangon | Myanmar,train | ferry | bus | airplane | bicycle,M,Schmeler-Renner
09-04-2011,12-Sep-2011,Mumbai | India,taxi ; boat ; subway ; tram ; train ; bus,F,Hintz Group
07-30-1990,09-Aug-1990,Chennai ; India,car - taxi - caravan - ferry - bicycle - boat,Fem,Ledner LLC
12-05-2007,09-Dec-2007,Mumbai - India,motorcycle | tram | airplane | taxi | boat | walk | car | bus,Female,Champlin-Kemmer
10-08-1971,16-Oct-1971,Casablanca - Morocco,bicycle - subway - car - tram - caravan - bus - walk,F,"Hodkiewicz, Luettgen and Stoltenberg"
02-21-1991,03-Mar-1991,Ankara | Turkey,motorcycle ; subway ; walk ; ferry,Male,Heaney Inc
01-27-1973,01-Feb-1973,Beijing - China,horse ; motorcycle ; walk ; train ; subway ; taxi,Male,Hintz Group
10-07-2008,15-Oct-2008,Alexandria - Egypt,ferry - motorcycle - walk - car,Fem,Champlin-Kemmer
05-24-2005,01-Jun-2005,Casablanca - Morocco,motorcycle | ferry | car | bicycle,F,"Hayes, Bins and Considine"
03-28-2001,07-Apr-2001,Lahore ; Pakistan,horse - tram - airplane - bus - walk - taxi,Masc,Schmeler-Renner
04-11-1993,21-Apr-1993,Casablanca - Morocco,car ; taxi ; subway ; motorcycle,Masc,Heaney - Robel and Witting
12-22-2004,30-Dec-2004,Durban - South Africa,boat - car - motorcycle - train - subway - tram - caravan - taxi,Female,Cole Group
10-24-1973,01-Nov-1973,Ankara - Turkey,car - caravan - boat - airplane,F,"Hodkiewicz, Luettgen and Stoltenberg"
12-02-2008,10-Dec-2008,Chennai ; India,airplane ; boat ; train ; ferry ; walk ; motorcycle,masc,Champlin-Kemmer
12-23-1981,27-Dec-1981,Mumbai ; India,taxi - walk - bus - train - subway,Female,Altenwerth and Sons
11-10-1976,20-Nov-1976,Addis Ababa | Ethiopia,subway - walk - horse - car - train - airplane - bicycle,Male,Botsford Inc
12-05-2006,15-Dec-2006,Yangon | Myanmar,boat - motorcycle - airplane - tram - subway,Fem,"Medhurst, Streich and Schamberger"
03-29-1974,06-Apr-1974,Alexandria | Egypt,ferry ; walk ; train ; horse ; caravan,fem,Schaden LLC
09-04-2016,09-Sep-2016,Mumbai | India,motorcycle - bicycle - horse - walk - boat - taxi - ferry,fem,Cole Group
11-12-1987,21-Nov-1987,Johannesburg | South Africa,tram - bus - caravan - subway,fem,Cruickshank-Franecki
04-23-1975,30-Apr-1975,Rio de Janeiro - Brazil,bus - motorcycle - car - airplane - taxi,Male,Heaney - Robel and Witting
02-07-1985,15-Feb-1985,Lahore ; Pakistan,tram - subway - train - bicycle - motorcycle - boat - car - caravan,Female,Heaney - Robel and Witting
03-19-1998,24-Mar-1998,Durban ; South Africa,airplane ; car ; tram ; motorcycle,fem,Murray LLC
02-06-2007,12-Feb-2007,Addis Ababa - Ethiopia,bus - horse - subway - train,F,Kerluke-Armstrong
05-01-1984,09-May-1984,Hanoi ; Vietnam,caravan | bicycle | walk | airplane,F,Langosh-Franecki
05-02-1982,10-May-1982,Durban - South Africa,bus | airplane | motorcycle | ferry | boat | car | bicycle | walk,Fem,Schaden LLC
10-12-2004,16-Oct-2004,Delhi ; India,horse - car - boat - tram - train - caravan,F,Rogahn-Crist
11-18-1982,23-Nov-1982,Lahore | Pakistan,taxi ; train ; tram ; car,Fem,Cruickshank-Franecki
08-25-1982,03-Sep-1982,Delhi ; India,subway ; train ; horse ; boat,Male,Heaney - Robel and Witting
10-24-1972,02-Nov-1972,Delhi | India,taxi ; horse ; train ; tram ; car,Fem,"Kassulke, Rath and Upton"
12-19-1983,23-Dec-1983,Mumbai ; India,train - ferry - bus - car - horse - airplane,F,Altenwerth and Sons
09-26-2003,30-Sep-2003,Alexandria ; Egypt,ferry | motorcycle | boat | airplane | subway | walk | bus | train,Fem,White-Stroman
